,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED
637252,40.607555,-74.08711,0.0
229635,40.713722,-74.00359,0.0
585153,40.710876,-74.01439,0.0
154579,40.72145,-73.84399,0.0
246458,40.754158,-73.96271,0.0
222006,40.828957,-73.842064,0.0
343751,40.749046,-73.98203,0.0
723945,40.766422,-73.73114,0.0
333997,40.826622,-73.930984,1.0
39893,40.79525,-73.97321,0.0
574287,40.681126,-73.96446,1.0
306325,40.71709,-73.94024,0.0
263660,40.699795,-73.80482,0.0
642167,40.702602,-73.790474,0.0
271093,40.723778,-73.95482,0.0
407740,40.742283,-74.004425,0.0
382195,40.72163,-73.99353,0.0
158628,40.653683,-73.94698,2.0
173945,40.731194,-73.88819,0.0
305782,,,0.0
741900,40.62964,-73.91835,0.0
408878,40.834793,-73.868996,0.0
716982,40.661118,-73.91861,0.0
574944,40.768974,-73.773766,0.0
630145,40.74539,-73.87932,0.0
370482,40.834114,-73.86327,0.0
27402,40.760353,-73.99124,0.0
604916,40.678234,-73.877045,0.0
627540,40.79653,-73.97597,0.0
56590,40.587513,-73.81519,0.0
4201,40.83365,-73.88997,0.0
808559,,,0.0
189289,40.804195,-73.94887,0.0
626040,40.72145,-73.84399,0.0
40701,40.615208,-73.9544,0.0
698442,40.762016,-73.89656,0.0
829060,40.575314,-74.11883,0.0
464979,40.780125,-73.95304,0.0
34998,40.674072,-73.863,0.0
737549,40.683258,-73.88551,0.0
233890,40.678257,-74.002235,0.0
262445,40.808243,-73.92785,1.0
695715,40.757465,-73.95563,0.0
671859,40.816532,-73.92822,0.0
476970,40.85451,-73.92869,0.0
125419,40.75047,-73.86201,3.0
118360,40.61964,-73.897316,2.0
838976,40.7376095,-73.740717,0.0
789344,40.67598,-73.75347,0.0
672863,40.73506,-73.9798,0.0
745900,40.723858,-73.991684,0.0
308526,,,0.0
832921,,,0.0
366529,40.759514,-73.99926,0.0
788895,40.748993,-73.89687,0.0
245296,40.744442,-73.979065,1.0
199116,40.633327,-74.016136,0.0
431332,40.616486,-73.951706,0.0
59911,40.610245,-73.99846,0.0
155057,,,0.0
406841,40.601948,-73.99382,0.0
484215,40.771744,-73.875275,0.0
661028,40.691383,-73.939705,0.0
57459,40.72757,-73.821304,0.0
101014,40.648354,-73.91001,1.0
313309,40.641113,-73.966324,0.0
546117,40.613052,-73.94913,0.0
440628,40.613052,-73.94913,1.0
327065,40.86032,-73.90944,0.0
208300,40.645145,-73.97389,0.0
159250,40.845005,-73.90741,0.0
578983,40.772156,-73.94541,0.0
101814,40.723217,-74.00623,0.0
51621,40.629143,-74.0054,0.0
120046,40.741287,-73.8748,0.0
482150,40.73426,-73.862595,0.0
560160,40.6710857,-73.7362678,0.0
511817,40.808388,-73.94291,0.0
769620,40.74886,-73.93755,0.0
173948,40.66041,-73.93424,2.0
462195,40.701103,-73.92239,0.0
239743,40.846863,-73.90142,0.0
308334,40.849236,-73.92371,0.0
2024,40.75868,-73.87552,0.0
88350,40.816338,-73.83697,0.0
206802,40.847004,-73.83229,0.0
620212,40.7314,-73.926094,0.0
483444,40.554085,-74.19276,0.0
474085,40.859253,-73.88674,0.0
657647,40.6774056,-73.9830482,0.0
619930,40.73114,-73.70894,1.0
271847,40.587635,-74.091125,1.0
445683,40.854424,-73.863884,0.0
46267,40.62005,-73.93718,0.0
443788,,,0.0
78315,40.741272,-73.97535,0.0
738018,40.764347,-73.82595,0.0
707961,40.673775,-73.981834,0.0
621424,40.76369,-73.81824,0.0
244666,40.75786,-73.9756,0.0
755583,,,0.0
519314,40.853806,-73.855286,0.0
736391,40.66632,-73.83481,0.0
438184,40.578938,-73.98522,0.0
490102,40.652893,-73.96366,0.0
493782,40.79465,-73.971794,0.0
571639,,,0.0
544940,40.638474,-73.92219,0.0
250534,40.757763,-73.852516,2.0
579569,40.68969,-73.99237,1.0
636815,40.760365,-73.97377,0.0
757544,40.792812,-73.937744,0.0
617536,,,0.0
520107,40.760662,-73.76647,0.0
632875,40.748863,-73.97584,1.0
631657,40.605934,-74.000465,0.0
15533,,,0.0
264695,40.654533,-73.860916,0.0
457959,40.76285,-73.967735,0.0
191370,,,1.0
125408,40.634506,-73.949455,0.0
448105,40.59453,-73.95367,0.0
752553,,,0.0
46346,40.698338,-73.98213,0.0
719953,40.6004,-73.75091,0.0
10711,40.877155,-73.90361,0.0
579137,40.693356,-73.83053,0.0
351319,40.63393,-73.948784,0.0
388722,40.89443,-73.85775,1.0
685447,40.623302,-74.03114,0.0
332538,40.637894,-73.99838,0.0
258813,40.561512,-74.171844,0.0
731569,40.608307,-74.13132,0.0
26770,40.644623,-73.90709,0.0
367621,40.718456,-73.99482,0.0
342522,40.846138,-73.84931,0.0
224467,40.68241,-73.97624,0.0
716880,40.787117,-73.94793,0.0
581400,40.76301,-73.87532,0.0
184955,40.803226,-73.9446,0.0
119866,40.755432,-73.72857,0.0
688912,40.591377,-73.96509,0.0
148886,40.673573,-73.79258,0.0
557111,40.7840512,-73.9124295,0.0
377237,40.717926,-73.98568,0.0
214136,40.784325,-73.94225,0.0
180683,40.74286,-74.00577,0.0
809720,40.8659033,-73.9043894,0.0
239975,40.725048,-73.992294,0.0
202973,40.756653,-73.97858,0.0
605730,40.68039,-73.89269,0.0
110535,40.696297,-73.97716,0.0
78743,40.654163,-73.72637,1.0
543538,40.721455,-74.00478,2.0
204311,40.749474,-73.71134,0.0
80252,40.75482,-73.84499,0.0
79559,40.708935,-73.77721,1.0
577313,40.65505,-73.95631,1.0
245653,40.591034,-74.10127,3.0
666697,40.701237,-73.79465,0.0
115827,40.74197,-73.84116,0.0
648779,40.835484,-73.9494,0.0
804751,40.712612,-73.94914,1.0
209487,40.70009,-73.8326,0.0
392184,40.861862,-73.91282,0.0
82215,40.75781,-73.97353,0.0
137955,,,0.0
196989,40.654957,-74.007034,0.0
672621,40.577415,-73.97644,0.0
733313,40.878784,-73.86375,0.0
167508,40.704697,-73.79681,0.0
644620,40.895374,-73.86356,0.0
94615,40.873474,-73.84914,1.0
238139,40.68855,-73.803604,0.0
762500,40.63981,-73.995514,0.0
185898,,,0.0
633512,40.768467,-73.90607,1.0
743312,40.584232,-73.93205,0.0
344993,40.577946,-74.102325,0.0
231231,40.678722,-73.952995,0.0
477655,40.710197,-73.95843,0.0
837535,40.7229337,-73.9886394,0.0
507285,40.705887,-73.89665,1.0
461789,40.77575,-73.92897,1.0
406356,40.64854,-73.924255,0.0
66407,,,0.0
324677,40.823505,-73.94144,0.0
774026,40.765266,-73.81517,0.0
33072,40.63189,-73.928276,0.0
542160,40.749462,-73.86656,1.0
83135,40.789684,-73.94815,0.0
282667,40.705425,-73.78258,0.0
263029,40.81507,-73.95298,0.0
472227,40.798256,-73.82744,0.0
426145,40.732937,-73.920395,0.0
364827,40.748466,-73.99247,0.0
169687,40.716766,-73.9634,0.0
809050,,,0.0
189350,40.666374,-73.88321,0.0
449458,40.839268,-73.903824,0.0
118107,40.874992,-73.81846,0.0
353316,40.76702,-73.98359,1.0
590523,40.884033,-73.89797,0.0
63898,40.763023,-73.97815,0.0
314204,40.650944,-73.905975,0.0
526317,40.755978,-73.97697,0.0
377219,40.63809,-74.08748,0.0
61923,40.700954,-73.825676,0.0
535771,40.80321,-73.91892,1.0
811941,40.65662,-73.889175,0.0
469157,40.73674,-73.98469,0.0
613222,40.658646,-73.923935,0.0
390259,40.70569,-73.806145,0.0
823695,40.792126,-73.97178,0.0
550797,40.595493,-73.999954,0.0
208498,40.883106,-73.88097,0.0
152619,40.871834,-73.8775,0.0
61562,40.735855,-73.97925,0.0
218222,40.738495,-73.90274,0.0
357460,40.665134,-73.888405,0.0
774778,40.7925,-73.84077,2.0
680109,40.79522,-73.921524,0.0
794594,40.735764,-73.715645,2.0
280954,40.745594,-73.99141,0.0
523441,40.79801,-73.827065,0.0
406879,40.676304,-73.82029,0.0
75110,40.861824,-73.90703,0.0
319083,40.7565,-73.73343,1.0
530535,40.771347,-73.92285,0.0
127342,40.852314,-73.82843,0.0
265682,40.713634,-73.94595,1.0
21232,40.72545,-73.837776,0.0
606022,40.75372,-73.83283,0.0
247154,40.740932,-73.94485,0.0
496559,40.70601,-73.76912,0.0
841175,40.7375371,-73.9299449,0.0
761618,40.74128,-73.90257,0.0
1177,40.86341,-73.93001,0.0
757770,40.674496,-73.90629,0.0
231583,40.753708,-73.90299,0.0
394272,40.800507,-73.938156,0.0
583560,40.579437,-74.1088,0.0
356550,40.754105,-73.72321,0.0
76283,40.590633,-73.94976,0.0
92481,40.595985,-73.763,3.0
771131,40.642796,-73.97945,0.0
607610,40.605568,-74.03118,0.0
399495,40.73392,-73.98276,0.0
838191,40.7749669,-73.9342165,0.0
181088,,,0.0
34175,40.7462,-73.73563,0.0
203180,,,0.0
22535,40.61239,-74.13296,0.0
750695,40.66386,-73.82297,0.0
433333,40.741734,-73.7283,1.0
713707,40.764267,-73.722946,0.0
764409,40.693386,-73.75984,0.0
94423,40.655483,-73.96031,0.0
800208,40.719975,-73.82609,0.0
549048,40.598503,-74.091934,1.0
249299,40.86879,-73.83168,0.0
471905,40.7086,-73.8596,0.0
440950,40.705017,-73.94948,0.0
569216,40.5829775,-73.9804165,1.0
33436,40.76577,-73.919,0.0
639529,40.805744,-73.94865,0.0
59915,40.631157,-74.14692,0.0
45905,40.592484,-73.78417,0.0
610466,40.768803,-73.95837,0.0
772419,40.781715,-73.823845,0.0
815212,,,0.0
531580,40.702473,-73.79993,0.0
98859,40.880527,-73.901794,0.0
337714,,,0.0
93693,40.71063,-73.77185,0.0
41131,40.69953,-73.91104,0.0
366508,40.590633,-73.94976,0.0
345995,40.66758,-73.737404,1.0
820891,,,0.0
276208,40.728474,-73.85174,0.0
145415,40.653416,-73.98146,0.0
667935,40.705227,-73.75206,0.0
824120,,,0.0
593329,40.638603,-73.94827,1.0
437234,40.613403,-73.98071,0.0
698956,40.67582,-73.930466,1.0
460558,40.69624,-73.99004,0.0
156812,40.67447,-73.90583,0.0
470980,40.764732,-73.96637,0.0
5404,40.830837,-73.9166,0.0
677798,40.679653,-73.77724,0.0
263766,40.84029,-73.91436,1.0
573214,,,0.0
583857,40.742275,-73.989235,1.0
566057,40.6646598,-73.905579,0.0
576362,40.84601,-73.86241,0.0
104621,40.63359,-73.973656,0.0
600924,40.667236,-73.770004,0.0
840286,,,1.0
326668,40.689587,-73.86426,0.0
160347,40.70694,-74.00901,0.0
426023,40.72731,-73.94097,0.0
749190,40.672752,-73.87205,0.0
49040,40.69292,-73.73304,0.0
264437,40.748924,-73.937386,0.0
620400,40.742126,-73.722626,0.0
390413,40.597633,-74.07388,0.0
821480,,,0.0
410297,40.733376,-73.86665,1.0
37186,40.77719,-73.95225,0.0
635554,,,0.0
310425,40.533546,-74.207466,0.0
776060,40.695656,-73.79831,0.0
16779,,,0.0
587803,40.817734,-73.8047,0.0
681059,,,1.0
243198,40.88955,-73.84524,0.0
217757,40.798256,-73.82744,0.0
158933,40.65667,-73.96013,0.0
414167,40.710102,-73.783325,0.0
320545,40.748924,-73.937386,0.0
548284,40.724792,-73.722916,0.0
344754,40.69427,-73.85024,0.0
558368,40.7602845,-73.7693497,0.0
605274,40.624332,-73.96911,0.0
760719,40.66675,-73.779945,0.0
84368,40.768887,-73.90691,0.0
616967,40.831978,-73.93515,0.0
140737,40.735413,-73.91835,0.0
570123,40.6572088,-73.9002951,0.0
738911,40.846577,-73.913155,1.0
349430,40.569626,-74.190735,1.0
163417,40.650528,-73.95583,0.0
381202,40.527946,-74.23479,0.0
268579,40.786724,-73.983246,1.0
404357,40.729733,-73.77923,0.0
89532,40.700733,-73.906265,0.0
681877,40.65913,-73.77293,0.0
735971,40.666218,-73.8076,0.0
627454,,,0.0
839236,40.7710846,-73.9082189,0.0
515952,40.788055,-73.94433,1.0
624777,40.625824,-73.92762,0.0
274313,,,0.0
2844,40.83411,-73.852455,0.0
672789,40.75425,-73.827835,0.0
582962,40.752644,-74.00428,0.0
512400,40.76911,-73.963165,0.0
221282,40.855133,-73.93688,0.0
441601,40.74728,-73.88741,0.0
623906,40.810627,-73.95828,1.0
749551,,,0.0
45161,40.737537,-73.929955,0.0
28323,40.605072,-74.004944,1.0
230779,40.747833,-73.83301,0.0
142794,40.75866,-73.98875,0.0
644609,40.63615,-73.94993,1.0
550098,,,0.0
447454,40.75855,-73.82964,0.0
758608,40.65888,-73.894104,1.0
22097,40.78195,-73.97549,0.0
225287,40.75012,-73.908325,0.0
136563,40.681126,-73.96446,0.0
736112,40.699333,-73.79326,0.0
326812,40.695663,-73.78849,0.0
700213,40.672947,-73.91126,0.0
500167,40.669323,-73.90969,0.0
660989,40.680622,-73.88951,0.0
487232,40.84297,-73.85324,0.0
518220,,,0.0
451392,40.672295,-73.80109,0.0
562192,40.6379647,-73.9134607,0.0
690696,40.706207,-73.75831,0.0
582231,40.735928,-73.723145,0.0
321116,40.538097,-74.17227,0.0
25301,40.639084,-74.009415,3.0
201533,40.757732,-73.99686,1.0
205029,40.596096,-73.76976,0.0
747511,40.748352,-73.89172,0.0
703213,40.82936,-73.91661,0.0
357504,40.667015,-73.9313,1.0
337350,40.632885,-73.94771,0.0
316001,40.622894,-73.96002,0.0
14018,40.82819,-73.83534,1.0
837776,40.5790517,-73.9841495,0.0
112710,40.68578,-73.88132,0.0
367811,40.694725,-73.809204,0.0
108742,40.73757,-73.92077,0.0
732008,40.50932,-74.24714,0.0
706205,40.824574,-73.87255,1.0
632631,40.849308,-73.93192,2.0
736488,40.710327,-73.95381,0.0
558671,,,0.0
460357,40.697914,-73.92683,0.0
156412,40.71997,-73.992905,0.0
121482,40.866047,-73.882744,0.0
736721,40.640762,-74.00767,0.0
513713,40.739906,-73.942665,0.0
835416,40.7142648,-73.980925,0.0
465605,40.68222,-73.89083,0.0
679880,40.851402,-73.89343,1.0
470902,40.710983,-74.00052,0.0
48473,40.584724,-73.957726,0.0
685732,40.61021,-74.08932,0.0
288741,40.67329,-73.95703,1.0
566826,40.8371546,-73.9178491,1.0
100038,,,0.0
43953,40.73132,-73.98862,0.0
550241,40.77012,-73.95741,0.0
291560,40.68315,-73.95769,0.0
188062,40.607243,-73.98726,0.0
353225,40.588028,-73.97337,0.0
185543,,,0.0
99379,40.76023,-73.78131,0.0
843075,40.6759124,-73.8949099,0.0
8292,40.686245,-73.823135,0.0
410773,40.67493,-73.86607,0.0
627277,40.672237,-73.805405,0.0
420867,40.756317,-73.83369,0.0
499700,40.68789,-73.90724,2.0
748131,,,0.0
174459,40.63145,-73.887085,0.0
257052,40.694107,-73.89737,0.0
602466,40.84744,-73.89968,0.0
644560,40.625973,-73.97624,0.0
62706,40.748924,-73.937386,0.0
48937,40.666397,-73.73857,0.0
625924,,,0.0
264970,40.832573,-73.91052,0.0
784743,40.758125,-73.928505,2.0
288330,40.719933,-73.97876,0.0
825594,,,0.0
607402,40.655754,-73.92403,2.0
17990,40.768646,-73.96983,1.0
251109,40.789467,-73.784225,0.0
176164,40.757748,-73.97146,0.0
656950,40.779493,-73.9577,0.0
727194,40.581745,-73.95384,0.0
136540,,,0.0
47492,40.695705,-73.94637,2.0
82143,40.83142,-73.91831,0.0
434177,,,0.0
163756,40.69798,-73.72697,1.0
610572,40.742676,-73.839516,0.0
776082,40.69507,-73.82376,0.0
77295,40.804264,-73.91349,0.0
791850,40.55494,-73.92701,0.0
790311,40.748825,-73.96984,0.0
34794,40.88883,-73.81516,0.0
725161,40.705914,-74.00861,1.0
118474,40.683723,-73.96797,0.0
305925,40.66876,-73.93024,0.0
208073,40.728283,-73.82941,1.0
41889,,,0.0
694164,40.755867,-73.998215,0.0
781067,40.692776,-73.90344,0.0
390355,40.606842,-74.0155,0.0
678858,40.71912,-73.7754,0.0
709132,40.83045,-73.81834,0.0
427310,40.75085,-73.907005,0.0
715653,40.758976,-73.99394,0.0
333731,40.640263,-74.08799,0.0
641808,40.676296,-73.732056,0.0
606391,40.8005,-73.96994,0.0
716796,40.70052,-74.01551,4.0
673717,40.7616,-73.96865,0.0
4692,40.824432,-73.873604,0.0
171738,40.873642,-73.90797,0.0
638227,40.744366,-73.91371,0.0
585386,40.609356,-74.01523,0.0
458060,40.76121,-73.96683,0.0
496105,40.767174,-73.93765,0.0
557259,40.8496906,-73.7874307,0.0
238240,40.76031,-73.9717,0.0
762987,40.877365,-73.88533,1.0
473546,40.713734,-73.72902,0.0
760123,40.83083,-73.89991,0.0
158140,40.546253,-74.158875,0.0
538944,40.659206,-73.98139,0.0
378754,40.60057,-74.11339,0.0
9094,40.768887,-73.90691,0.0
448684,40.896736,-73.90379,1.0
700617,40.75595,-73.99074,0.0
170510,40.874973,-73.87946,0.0
521172,40.733315,-73.9593,0.0
121050,40.597603,-74.13236,1.0
681492,40.855797,-73.841484,0.0
819086,40.8384595,-73.9017437,1.0
100258,,,0.0
690080,40.58411,-73.92686,0.0
443933,40.66625,-73.97676,0.0
402451,40.670776,-73.84788,0.0
435405,40.74831,-73.82599,0.0
619204,40.73527,-73.743034,0.0
482717,40.825554,-73.843254,0.0
115361,40.584385,-73.93108,0.0
239016,40.751453,-73.83228,0.0
107559,40.681503,-73.904106,2.0
558206,40.8226439,-73.9532176,0.0
185400,40.837803,-73.94215,1.0
642475,40.601955,-73.745415,0.0
540972,40.87227,-73.88562,0.0
249387,40.639435,-74.00546,0.0
30160,,,0.0
31366,,,0.0
179352,40.631706,-73.94649,0.0
779858,40.58089,-73.96087,0.0
674328,40.76943,-73.91025,0.0
21262,40.764355,-73.72518,0.0
151543,40.868248,-73.916145,0.0
218315,40.69125,-73.85087,0.0
407748,40.814266,-73.912964,0.0
78463,40.749825,-73.818275,3.0
561123,40.7686435,-73.9490277,0.0
667890,40.855957,-73.86768,0.0
401841,40.8047,-73.91243,0.0
755662,40.82077,-73.95459,1.0
681703,40.88271,-73.881256,0.0
228105,40.732323,-73.95461,1.0
611879,40.84467,-73.885666,0.0
111612,40.76465,-73.823494,0.0
831825,40.7407458,-73.8140241,0.0
775599,40.73064,-73.98618,0.0
824675,40.61443,-74.039566,0.0
87973,40.741028,-73.93432,0.0
113723,40.794224,-73.9313,0.0
254916,40.695934,-73.761604,0.0
537499,40.74671,-73.98444,0.0
85348,40.607555,-74.08711,0.0
671686,,,0.0
70526,40.668266,-73.84214,0.0
373083,,,4.0
439445,40.90152,-73.84695,1.0
619432,40.69579,-73.93313,1.0
193496,40.823257,-73.84902,0.0
408276,40.611313,-74.09844,1.0
532550,40.814266,-73.94529,0.0
425965,40.69864,-73.93819,0.0
820424,,,0.0
528053,40.743324,-73.984085,0.0
133739,40.83669,-73.869095,0.0
242683,,,3.0
18333,40.79166,-73.96469,0.0
636239,,,0.0
827652,,,0.0
258572,40.71683,-73.99682,0.0
485748,40.73193,-73.80797,1.0
278272,40.840836,-73.87258,0.0
498620,40.66169,-73.88757,0.0
321451,40.66278,-73.88086,0.0
636131,40.66956,-73.846344,0.0
50779,40.762226,-73.96819,0.0
45116,40.699837,-73.90869,3.0
544724,40.7487,-73.98518,0.0
314377,40.654137,-73.91234,0.0
117940,40.690334,-73.81217,0.0
18292,40.65807,-74.00763,0.0
441861,40.66546,-73.747284,0.0
421194,40.650288,-73.9978,0.0
749312,40.73977,-74.006226,0.0
762298,40.74666,-73.990074,0.0
118207,,,0.0
377963,40.674255,-73.87989,0.0
208876,40.776665,-73.78281,1.0
592279,40.59876,-73.97794,0.0
610589,40.877796,-73.86806,0.0
189817,40.70417,-73.81538,1.0
348532,40.658924,-74.00302,0.0
549149,40.604153,-74.05198,0.0
179932,40.598133,-74.18061,0.0
417190,40.728012,-73.78483,1.0
652387,40.7444686,-73.771782,0.0
235920,40.62418,-73.97048,0.0
787172,40.693584,-73.95594,0.0
517910,40.642002,-73.898834,0.0
656367,40.6193973,-73.9695659,0.0
731523,40.807034,-73.94371,1.0
414206,40.745228,-73.882576,1.0
182396,40.804417,-73.955376,0.0
131903,40.678173,-73.85749,0.0
827656,40.84163,-73.94104,0.0
616159,40.739075,-73.8475,0.0
294405,40.70705,-73.79693,0.0
255971,40.692726,-73.85558,0.0
172389,40.692856,-73.86111,0.0
428536,40.82839,-73.916916,1.0
329628,40.831684,-73.85562,0.0
518551,40.657753,-73.89612,1.0
559633,,,5.0
515129,,,0.0
788086,40.670616,-73.77099,0.0
69747,40.688457,-73.98272,0.0
579583,40.640163,-73.94553,0.0
210515,40.644985,-73.902145,0.0
234711,40.69365,-73.98333,0.0
97520,40.627106,-74.02958,0.0
385690,40.84932,-73.93374,0.0
197624,40.69581,-73.94554,0.0
58262,40.68064,-73.89672,0.0
222376,40.82325,-73.88277,0.0
138765,40.531918,-74.19175,1.0
713887,40.585724,-73.953865,0.0
133723,,,1.0
700564,40.66539,-73.76649,0.0
173596,40.688408,-73.98657,0.0
184168,40.760857,-73.961075,0.0
515070,40.86064,-73.93078,0.0
207902,40.890854,-73.84672,0.0
242468,40.790417,-73.95184,0.0
91812,40.828114,-73.93107,0.0
303681,40.635906,-74.00912,0.0
563090,,,1.0
79152,40.651863,-73.86536,0.0
551956,40.774853,-73.98067,1.0
378460,40.770493,-73.99183,0.0
288351,40.698433,-73.903366,0.0
34582,40.645077,-73.87866,0.0
840284,,,0.0
821371,40.76736,-73.92242,0.0
200757,40.743206,-73.979965,0.0
399422,,,0.0
23502,,,0.0
774792,,,0.0
94223,,,0.0
336179,40.747917,-73.9736,1.0
36830,40.805058,-73.93904,0.0
718522,40.74478,-73.93262,0.0
494752,40.666348,-73.76093,0.0
651829,40.7043709,-73.8328263,0.0
492931,40.697678,-73.916374,1.0
11914,40.662647,-73.90121,0.0
165285,40.653606,-73.96292,0.0
160012,40.78884,-73.81381,0.0
309420,40.63791,-73.92309,0.0
704996,40.71525,-74.00717,0.0
384092,40.741478,-73.92189,1.0
271389,40.768887,-73.90691,0.0
505542,40.843266,-73.86442,0.0
325120,40.860954,-73.92651,0.0
221659,40.83677,-73.88597,0.0
115499,40.643986,-74.01149,0.0
811295,,,0.0
389290,40.70289,-73.918304,0.0
651317,,,1.0
118226,40.67065,-73.87561,0.0
209332,40.691017,-73.954475,2.0
421575,40.674004,-73.81881,1.0
191547,40.636284,-73.98364,0.0
161955,40.840866,-73.87281,0.0
392686,40.78393,-73.94423,0.0
292087,40.68914,-73.84242,0.0
49907,40.771305,-73.87664,0.0
561503,40.7546195,-73.9737343,0.0
36364,,,0.0
647303,40.74091,-73.726654,0.0
336796,40.63674,-73.94035,0.0
650482,40.6383429,-74.1355422,0.0
628048,40.877724,-73.871826,1.0
699485,40.768024,-73.97029,0.0
595939,40.613785,-73.99232,0.0
610178,40.556595,-74.130226,2.0
7627,40.766556,-73.96294,0.0
619574,40.6792,-73.9553,0.0
59961,40.702595,-73.8553,1.0
637073,40.700794,-73.914505,1.0
697378,40.848682,-73.939224,1.0
840853,40.6981895,-73.9618989,0.0
615372,40.82304,-73.88193,0.0
255203,40.850327,-73.89938,0.0
228899,40.743504,-73.95811,0.0
500112,40.688362,-73.77663,1.0
286133,40.7323,-73.95801,0.0
518364,40.822884,-73.95574,0.0
314168,40.810623,-73.92787,0.0
537232,40.8047,-73.83141,1.0
233170,40.83702,-73.82519,0.0
220382,40.713894,-73.77864,0.0
412002,40.76739,-73.97073,0.0
223549,40.85885,-73.885956,0.0
703512,40.592186,-73.9777,0.0
239420,,,0.0
844578,,,0.0
579595,40.69283,-73.95717,1.0
674914,40.693516,-73.96499,0.0
298245,40.76465,-73.823494,1.0
5289,40.876503,-73.904564,0.0
744874,40.61622,-74.08324,0.0
187866,,,0.0
131410,40.845875,-73.88619,1.0
109193,40.652554,-73.92078,0.0
333742,,,0.0
144916,40.51107,-74.24669,0.0
135746,40.61516,-73.95049,0.0
391573,40.70747,-73.91007,0.0
127541,40.66085,-73.96116,0.0
89101,40.77353,-73.98534,0.0
625758,40.610046,-74.10346,0.0
4139,40.74709,-73.76325,0.0
573639,40.608757,-74.038086,0.0
472635,40.683094,-73.80576,0.0
404463,40.778614,-73.84069,1.0
228743,40.631466,-73.975624,0.0
426084,40.70663,-73.806595,0.0
318199,40.76996,-73.82658,0.0
820660,,,1.0
20203,40.626778,-74.16309,0.0
600040,,,0.0
19139,40.669933,-73.86961,0.0
9738,40.72991,-73.82115,0.0
640958,40.732166,-73.79496,0.0
630020,40.73453,-73.99227,0.0
264027,40.74092,-73.93339,0.0
563822,40.7277782,-73.9290159,3.0
439380,40.750755,-73.89113,0.0
521747,40.816788,-73.88709,0.0
125271,40.596325,-73.76673,0.0
598634,40.675907,-73.969505,1.0
585269,40.788532,-73.95322,0.0
415063,40.66824,-73.9029,0.0
623376,40.74975,-73.863976,0.0
325299,40.805073,-73.92331,0.0
198837,40.847965,-73.87145,0.0
284982,40.612797,-73.98162,1.0
828989,,,0.0
82093,40.68884,-73.8219,0.0
216163,40.614918,-74.08198,0.0
669537,40.689697,-73.97511,1.0
151385,40.582977,-73.98042,0.0
395893,40.579372,-74.16948,0.0
442763,40.830353,-73.90347,0.0
575798,40.692425,-73.96075,1.0
321899,40.609646,-74.18872,0.0
816196,40.744728,-73.997185,0.0
147993,40.645893,-73.90164,0.0
85456,40.766876,-73.97908,0.0
330999,40.70089,-73.75708,0.0
119872,40.685047,-73.954254,0.0
362751,,,1.0
